_id,latest_count_id,latest_count_type,latest_count_date_start,latest_count_date_end,latest_count_duration,location_name,longitude,latitude,centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_start,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_start,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
7010,1604299,ATR_VOLUME,2013-10-01,2013-10-03,72,Kingston Rd: Hwy 401 Collectors W / Kingston Rd Ramp - Raspberry Rd,-79.14331500000002,43.800775,104805,12850.7,12850.7,,07:45:00,1883,17:00:00,695,,,,
7011,1604335,ATR_VOLUME,2013-10-01,2013-10-03,72,Kingston Rd: Choiceland Blvd - Meadowvale Rd,-79.16342,43.78794500000001,9038700,4136,4136,,08:45:00,235,17:00:00,382,,,,
7012,1604341,ATR_VOLUME,2013-10-01,2013-10-03,72,Kingston Rd: Meadowvale Rd - Stagecoach Crcl,-79.16152000000001,43.78915500000001,20117785,2998,2998,,08:15:00,354,14:00:00,202,,,,
7013,1604347,ATR_VOLUME,2013-10-01,2013-10-03,72,Kingston Rd: Valmount Ave - Ellesmere Rd,-79.15574000000001,43.792845,105710,3217.7,3217.7,,09:00:00,191,17:00:00,295,,,,
7014,1604353,ATR_VOLUME,2013-10-01,2013-10-03,72,Kingston Rd: Ellesmere Rd - Centennial Rd N,-79.15411765364433,43.79387629847563,105539,5266,5266,,07:45:00,750,16:30:00,325,,,,
7015,1604359,ATR_VOLUME,2013-10-01,2013-10-03,72,Old Kingston Rd: Highland Creek Trl - Military Trl,-79.17391582226736,43.78119126315291,30001937,5343,5343,,08:30:00,494,16:45:00,485,,,,
7016,1604365,ATR_VOLUME,2013-10-01,2013-10-03,72,Old Kingston Rd: West Hill Dr - Manse Rd,-79.18200410223668,43.77580373961639,107442,4329.3,4329.3,,08:30:00,415,17:00:00,406,,,,
7017,1604383,ATR_VOLUME,2013-10-01,2013-10-03,72,Old Kingston Rd: Military Trl - Watson St,-79.17270500000001,43.78203500000001,4940118,6566.7,6566.7,,08:00:00,898,17:00:00,381,,,,
7018,1604389,ATR_VOLUME,2013-10-01,2013-10-03,72,Old Kingston Rd: Watson St - Morrish Rd,-79.17154500000001,43.78275000000001,106765,4387.7,4387.7,,09:00:00,234,17:00:00,440,,,,
7019,1604395,ATR_VOLUME,2013-10-01,2013-10-03,72,Old Kingston Rd: Morrish Rd - Kingston Rd,-79.17000000000002,43.783725000000004,11382258,9165.3,9165.3,,08:15:00,765,16:30:00,730,,,,
7020,1604407,ATR_VOLUME,2013-10-01,2013-10-03,72,Highland Creek Overpass: Lawson Rd - Lawson Rd 2a Ramp,-79.16673,43.78297,106663,10472.3,10472.3,,08:30:00,755,17:00:00,856,,,,
7021,1604419,ATR_VOLUME,2013-10-01,2013-10-03,72,2a Lawson Rd Ramp,-79.16649765643747,43.784450234356264,60052662,1359,1359,,08:30:00,100,15:45:00,99,,,,
7022,1604425,ATR_VOLUME,2013-10-01,2013-10-03,72,Lawson Rd 2a Ramp,-79.16673421768519,43.78433710884259,106662,621.3,621.3,,08:15:00,52,16:45:00,48,,,,
7023,1604449,ATR_VOLUME,2013-10-01,2013-10-03,72,2a W / Kingston Rd Ramp,-79.16881179750258,43.78242067431655,106788,1430,1430,,08:00:00,289,16:45:00,62,,,,
7024,1615856,ATR_VOLUME,2013-10-01,2013-10-03,72,Hwy 2a E / Lawson Rd Ramp,-79.16855392952168,43.782049214095665,106794,3862,3862,,08:30:00,234,17:15:00,356,,,,
7025,1569108,ATR_SPEED_VOLUME,2013-09-25,2013-09-26,48,Churchill Ave: Tamworth Rd - Abbotsford Rd,-79.42157,43.771655,438700,2454,2454,,08:00:00,308,17:00:00,263,46.1,53.9,58.8,
7026,1581322,ATR_SPEED_VOLUME,2013-09-25,2013-09-25,24,Eringate Dr: Rangoon Rd - Sigmont Rd,-79.5768,43.66212,910426,4641,4641,,07:45:00,516,16:45:00,589,48.9,61.8,67.7,
7027,1580484,ATR_SPEED_VOLUME,2013-09-25,2013-09-25,24,Longmore St: Sheppard Ave E - Maplehurst Ave,-79.39721500000002,43.76497500000001,439413,2008,2008,,08:00:00,201,17:00:00,218,39.3,47.4,52.6,
7028,1580488,ATR_SPEED_VOLUME,2013-09-25,2013-09-25,24,Longmore St: Maplehurst Ave - Maplehurst Park Trl,-79.39748500000002,43.76561,30108055,1662,1662,,07:45:00,151,17:15:00,203,39.4,47.6,52.7,
7029,1569092,ATR_SPEED_VOLUME,2013-09-25,2013-09-26,48,Churchill Ave: Johnson Farm Lane - Tamworth Rd,-79.419515,43.772115,30023267,3743.5,3743.5,,08:00:00,409,17:00:00,353,41.6,49,54,
7030,1569124,ATR_SPEED_VOLUME,2013-09-25,2013-09-26,48,Churchill Ave: Claywood Rd - Senlac Rd,-79.42638500000001,43.770585000000004,438811,2314,2314,,08:00:00,292,17:00:00,261,41.6,49.7,54.7,
7031,1580492,ATR_SPEED_VOLUME,2013-09-25,2013-09-25,24,Longmore St: Greenfield Ave - Spring Garden Ave,-79.397885,43.766565,439270,1578,1578,,07:45:00,163,17:15:00,185,40.3,48.2,53.5,
7032,1580496,ATR_SPEED_VOLUME,2013-09-25,2013-09-25,24,Longmore St: Spring Garden Ave - Alfred Ave,-79.39823000000001,43.767365000000005,439166,1480,1480,,08:00:00,149,17:30:00,189,39.4,47.5,52.7,
7033,1568888,ATR_SPEED_VOLUME,2013-09-24,2013-09-24,24,Morrison St: Second St - Third St,-79.499385,43.60009000000001,914467,854,854,,08:15:00,91,18:45:00,89,33.1,39.4,44.1,
7034,1568884,ATR_SPEED_VOLUME,2013-09-24,2013-09-24,24,Morrison St: Third St - Fourth St,-79.50058000000001,43.59982000000001,914476,693,693,,08:00:00,75,17:30:00,68,26.6,33.8,37,
7035,1568880,ATR_SPEED_VOLUME,2013-09-24,2013-09-24,24,Morrison St: Fourth St - Fifth St,-79.50171,43.59957,914495,678,678,,08:15:00,60,18:45:00,60,33,39.1,43.2,
7036,1569000,ATR_SPEED_VOLUME,2013-09-24,2013-09-25,48,Fourteenth St: Lake Shore Blvd W - Birmingham St,-79.513405,43.600345000000004,914519,536.5,536.5,,07:30:00,43,14:30:00,47,36.6,47.8,53.9,
7037,1605109,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Bellamy Rd S - Tollgate Mews,-79.22443000000001,43.73218,60042118,20514.3,20514.3,,08:00:00,2641,17:30:00,1127,,,,
7038,1605139,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Kelsonia Ave - Midland Ave,-79.248495,43.710685,112257,17898.3,17898.3,,08:00:00,996,16:30:00,2409,,,,
7039,1605043,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Pine Ridge Dr - Bellamy Rd S,-79.22498,43.731680000000004,60042092,18575,18575,,08:30:00,1044,17:00:00,2380,,,,
7040,1605283,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Birchcliff Ave - Avalon Blvd,-79.26423,43.69177500000001,8260236,10287.7,10287.7,,07:45:00,1187,17:00:00,564,,,,
7041,1605175,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Birchmount Rd - Lane E of Birchmount and S of Kingston,-79.26095204327423,43.69408607007947,20040282,10373.7,10373.7,,08:00:00,1430,17:15:00,578,,,,
7042,1605091,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Dorset Rd - McCowan Rd,-79.232865,43.72476,9011590,17632.7,17632.7,,08:30:00,969,17:00:00,2113,,,,
7043,1605085,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: McCowan Rd - 3100 Kingston Rd,-79.231595,43.725860000000004,4228718,20506,20506,,08:00:00,2524,17:00:00,1147,,,,
7044,1605079,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Eastville Ave - St Clair Ave E,-79.23666500000002,43.72144,60025632,14727.3,14727.3,,08:30:00,881,17:00:00,1814,,,,
7045,1604927,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Payzac Ave - Galloway Rd,-79.19614344862356,43.76050855502448,8947514,40520,40520,,07:45:00,3491,17:00:00,3283,,,,
7046,1604879,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Morningside Ave - Collinsgrove Rd,-79.18594486341473,43.77160527023205,107942,22435.3,22435.3,,08:00:00,2984,17:30:00,1159,,,,
7047,1604885,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Falaise Rd - Morningside Ave,-79.18784500000001,43.769560000000006,8087359,20646.3,20646.3,,08:30:00,940,17:15:00,2212,,,,
7048,1604891,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Old Kingston Rd - West Hill Dr,-79.18243118177574,43.77421626203958,9135396,17433,17433,,07:00:00,2152,17:00:00,990,,,,
7049,1605037,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Eglinton Ave E - Scarborough Golf Club Rd,-79.21046793250292,43.74483620546226,60008472,42346.7,42346.7,,08:00:00,3696,17:00:00,3662,,,,
7050,1605031,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: 3430 Kingston Rd - Markham Rd,-79.21768500000002,43.73821000000001,9011534,19741.7,19741.7,,08:15:00,1093,16:45:00,2360,,,,
7051,1605019,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Guildwood Pkwy - Dale Ave,-79.20571000000001,43.74993500000001,109886,19705.7,19705.7,,07:30:00,2461,17:00:00,1070,,,,
7052,1604897,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Fairwood Cres - Old Kingston Rd,-79.18343042458054,43.77392168924602,5444633,19189.3,19189.3,,08:15:00,864,17:00:00,2076,,,,
7053,1605229,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Muir Dr - Eglinton Ave E,-79.21186500000002,43.743550000000006,110413,16812.7,16812.7,,08:15:00,900,17:00:00,2092,,,,
7054,1604939,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Galloway Rd - 4315 Kingston Rd,-79.19424000000001,43.76256000000001,12786481,16534.7,16534.7,,08:00:00,1756,17:15:00,1008,,,,
7055,1604933,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Celeste Dr - Payzac Ave,-79.19843274514463,43.75799854484016,11653468,39860,39860,,07:45:00,3512,17:00:00,3334,,,,
7056,1604909,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Ignatius Lane - Poplar Rd,-79.19189500000002,43.76511500000001,20105764,20191.7,20191.7,,08:15:00,918,17:15:00,2316,,,,
7057,1604915,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Kitchener Rd - Lawrence Ave E,-79.18981680662397,43.767402265200055,108335,20312,20312,,08:30:00,994,17:00:00,2186,,,,
7058,1604921,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Lawrence Ave E - Falaise Rd,-79.189215,43.768080000000005,8100562,23460.3,23460.3,,07:45:00,2937,17:15:00,1232,,,,
7059,1605103,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: 3100 Kingston Rd - Fenwood Hts,-79.230245,43.727025000000005,111534,19891.7,19891.7,,08:45:00,1072,17:00:00,2401,,,,
7060,1569132,ATR_SPEED_VOLUME,2013-09-24,2013-09-24,24,Thirtieth St: Davick Dr - Rimilton Ave,-79.5344,43.605810000000005,9134207,2106,2106,,08:45:00,181,16:30:00,245,43.5,51.2,54.7,
7061,1604903,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Poplar Rd - Kitchener Rd,-79.19054500000001,43.76659000000001,108468,22247,22247,,07:45:00,2617,17:30:00,1166,,,,
7062,1605247,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Fallingbrook Rd - Hunt Club Dr,-79.27808111026305,43.68282427832902,113220,12260,12260,,07:45:00,1452,17:00:00,672,,,,
7063,1605253,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Courcelette Rd - Fallingbrook Rd,-79.2797658641535,43.68206254604333,113230,11887.3,11887.3,,08:00:00,706,16:45:00,1400,,,,
7064,1605265,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Woodland Park Rd - Queensbury Ave,-79.27471500000001,43.68518,113178,13246,13246,,08:00:00,765,16:45:00,1640,,,,
7065,1615818,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Saunders Rd - Guildwood Pkwy,-79.20680000000002,43.748760000000004,110070,23732,23732,,08:30:00,1264,16:30:00,2678,,,,
7066,1615824,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Westlake Rd - Celeste Dr,-79.20064500000001,43.755610000000004,3484509,19575.7,19575.7,,08:15:00,971,16:45:00,2222,,,,
7067,1605073,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: St Clair Ave E - Harewood Ave,-79.23561000000001,43.722375,111733,21069,21069,,08:00:00,2555,17:00:00,1189,,,,
7068,1605055,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Vasto Lane - Parkcrest Dr,-79.220465,43.73569500000001,60044035,10989,10989,,07:15:00,611,15:15:00,1218,,,,
7069,1605211,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Danforth Ave - Cliffside Dr,-79.25294118942875,43.703537224666256,60043402,17902.3,17902.3,,08:30:00,946,17:00:00,2204,,,,
7070,1605223,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Brimley Rd S - Thatcher Ave,-79.24007500000002,43.71848,111892,13185.7,13185.7,,08:00:00,1782,17:15:00,745,,,,
7071,1605181,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Harding Blvd - Birchmount Rd,-79.26273579677995,43.69273463789933,2215096,11132.7,11132.7,,08:30:00,651,17:00:00,1493,,,,
7072,1605187,ATR_VOLUME,2013-09-24,2013-09-26,72,Kingston Rd: Danforth Ave - Glen Everest Rd,-79.25583010660903,43.699207273455855,112687,9793.3,9793.3,,08:00:00,1306,17:00:00,526,,,,
7073,1571394,ATR_VOLUME,2013-09-23,2013-09-23,24,Lawrence Ave E: Yonge St - St Edmund's Dr,-79.401465,43.725255000000004,10133844,13083,13083,,08:45:00,943,16:00:00,1097,,,,
7074,1571414,ATR_VOLUME,2013-09-23,2013-09-23,24,Lawrence Ave W: Yonge St - Lorindale Ave,-79.40288578518648,43.72497403945555,9741291,14200,14200,,08:15:00,1253,18:00:00,1255,,,,
7075,1568982,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Aylesworth Ave: Highview Ave - Lillington Ave,-79.26459767967542,43.701183039026255,112716,759,759,,07:15:00,54,16:15:00,60,34.8,43.4,48.1,
7076,1676324,VEHICLE_CLASS,2013-09-19,2013-09-19,24,Times Rd: Livingstone Ave - Belgravia Ave,-79.44484,43.698100000000004,7562,1132,1132,,08:45:00,97,18:30:00,107,,,,0.021
7077,1676328,VEHICLE_CLASS,2013-09-19,2013-09-19,24,Times Rd: Belgravia Ave - Whitmore Ave,-79.44515000000001,43.698855,7517,743,743,,08:45:00,71,17:00:00,102,,,,0.026
7078,1676330,VEHICLE_CLASS,2013-09-19,2013-09-19,24,Times Rd: Whitmore Ave - Hopewell Ave,-79.44545500000001,43.69959,8121459,783,783,,08:45:00,71,17:00:00,105,,,,0.036
7079,1579958,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Twin Circle Crt to Russfax Dr,-79.4504490331632,43.7885348504893,9234196,356,356,,07:30:00,25,17:30:00,37,33.2,42.6,49.8,
7080,1579950,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Sheppard Ave W - Cocksfield Ave,-79.45256285444007,43.75321805900435,440997,9159,9159,,08:00:00,780,17:00:00,902,43.4,51.4,54.9,
7081,1579946,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Cocksfield Ave - Sandale Gdns,-79.45332148532736,43.75417702429967,440846,4656,4656,,08:00:00,453,17:00:00,546,51.7,58.7,62.9,
7082,1579944,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Amos Cres - Waterloo Ave,-79.45414000000001,43.756130000000006,440593,4433,4433,,08:00:00,417,17:00:00,494,52.5,58.9,63.9,
7083,1579942,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Codsell Ave - Amos Cres,-79.45384000000001,43.755430000000004,440673,4670,4670,,07:45:00,480,16:30:00,509,53.3,59.6,64.9,
7084,1579938,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Waterloo Ave - Searle Ave,-79.45447000000001,43.75692500000001,440487,9140,9140,,08:00:00,916,16:30:00,982,50.3,57.8,63,
7085,1579934,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Searle Ave - Brighton Ave,-79.454795,43.757715000000005,440388,9001,9001,,08:00:00,908,16:30:00,974,51.6,58.9,64,
7086,1579930,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Brighton Ave - Acton Ave,-79.45512,43.7585,440290,8996,8996,,08:00:00,914,16:30:00,978,49.9,57.2,61.7,
7087,1579926,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Acton Ave - Combe Ave,-79.45545000000001,43.75927,440192,8799,8799,,08:00:00,891,16:30:00,953,45.7,52.5,56.3,
7088,1579922,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Combe Ave - Clifton Ave,-79.45578,43.760045000000005,7641862,8848,8848,,08:00:00,894,16:30:00,967,47,54,58.8,
7089,1569820,ATR_VOLUME,2013-09-17,2013-09-19,72,Adelaide St W: Duncan St - John St,-79.38945500000001,43.648030000000006,12763900,15632.3,15632.3,,09:00:00,898,17:00:00,1371,,,,
7090,1579918,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Wilmington Ave: Clifton Ave - Kennard Ave,-79.456095,43.76083,439980,8356,8356,,08:00:00,808,16:30:00,864,44.7,52.5,56.5,
7091,1579896,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Hobart Dr: Van Horne Ave - Seneca Hill Dr,-79.35055881065577,43.79005874458109,437117,337,337,,08:00:00,69,17:00:00,41,38.8,44.7,49.8,
7092,1579848,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Reiner Rd: Gorman Park Rd - Faywood Blvd,-79.44871499999999,43.75004,441323,1833,1833,,07:45:00,221,16:45:00,221,44.3,52.6,58.2,
7093,1579840,ATR_SPEED_VOLUME,2013-09-19,2013-09-19,24,Reiner Rd: Yeomans Rd - Harlock Blvd,-79.443205,43.751225000000005,441180,1610,1610,,07:45:00,166,16:45:00,241,44,52.5,57.4,
7094,1571560,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Loretto Lane - Bathurst St,-79.41089500000001,43.665185,14021286,12005.4,11416.3,13576.3,08:30:00,460,17:00:00,779,,,,
7095,1571824,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Monkton Ave - Islington Ave,-79.52287000000001,43.644785000000006,911643,14673.5,15141.5,13425.7,08:15:00,1160,16:45:00,1362,,,,
7096,1571758,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Mossom Rd - Old Mill Dr,-79.48633931397403,43.64802863769242,30155267,13887.2,14179,13109,08:00:00,1538,17:30:00,1034,,,,
7097,1571516,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Madison Ave - Spadina Ave,-79.40326000000002,43.666790000000006,1142720,12743.7,11887.6,15026.7,08:30:00,521,17:00:00,876,,,,
7098,1571604,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Gladstone Ave - Dufferin St,-79.43471000000001,43.660000000000004,10865133,12247.5,12045.4,12786.7,08:45:00,676,17:00:00,1016,,,,
7099,1571868,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Kipling Ave - Prennan Ave,-79.53606500000001,43.641645,9530241,15256.8,16170.8,12819.7,08:00:00,1503,17:15:00,1335,,,,
7100,1571736,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Riverview Gdns - South Kingsway,-79.48570000000001,43.648365,1146011,15299.1,15287.9,15329,08:45:00,992,17:15:00,1195,,,,
7101,1569434,ATR_VOLUME,2013-09-18,2013-09-24,168,Victoria Park Ave: Victoria Pr N / Hwy 401 Collectors E Ramp - Victoria Pr N / Hwy 401 Collectors W Ramp,-79.31889227767643,43.76617418660146,108719,18317.7,19912.8,14330,08:15:00,1680,16:45:00,1590,,,,
7102,1569136,ATR_SPEED_VOLUME,2013-09-18,2013-09-19,48,Withrow Ave: Carlaw Ave - Vaso's Lane,-79.34409500000001,43.671615,14022075,929,929,,08:00:00,124,15:15:00,80,25.8,33.2,35,
7103,1571494,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Bedford Rd - Devonshire Pl,-79.39784,43.667935,1142512,14965.6,14749.3,15542.7,08:15:00,1285,18:00:00,872,,,,
7104,1569024,ATR_SPEED_VOLUME,2013-09-18,2013-09-19,48,Clayson Rd: Wilson Ave - Bartor Rd,-79.5244887559253,43.7210058677724,445264,3494.5,3494.5,,07:30:00,242,16:30:00,322,36.5,43.9,48.2,
7105,1569016,ATR_SPEED_VOLUME,2013-09-18,2013-09-19,48,Bartor Rd: Clayson Rd - Huxley Rd,-79.5240692405628,43.7242107968993,11267761,3324,3324,,07:30:00,230,16:30:00,313,52,61.1,66.5,
7106,1569192,ATR_SPEED_VOLUME,2013-09-18,2013-09-19,48,Clayson Rd: Bartor Rd - Huxley Rd,-79.525105,43.72242000000001,444868,3568,3568,,06:30:00,270,14:45:00,349,48.4,58.5,64.4,
7107,1569008,ATR_SPEED_VOLUME,2013-09-18,2013-09-19,48,Clayson Rd: Huxley Rd - Bartor Rd,-79.52849619222884,43.72684998290515,9012724,884.5,884.5,,07:15:00,70,14:45:00,70,40.6,52.4,58,
7108,1568986,ATR_SPEED_VOLUME,2013-09-18,2013-09-18,24,Woburn Ave: Lane W of Yonge and N of Woburn - Jedburgh Rd,-79.40489467293568,43.72794849658798,14036613,1401,1401,,08:00:00,152,14:45:00,124,37.1,47.8,53.3,
7109,1571846,ATR_VOLUME,2013-09-18,2013-09-28,264,Bloor St W: Islington Ave - Clissold Rd,-79.52399,43.64453,10759422,11986.4,12403.6,10873.7,08:00:00,1050,17:15:00,1047,,,,
7110,1568958,ATR_SPEED_VOLUME,2013-09-18,2013-09-19,48,Bartor Rd: Huxley Rd - Clayson Rd,-79.52459718749257,43.726511804545,444514,4469.5,4469.5,,07:30:00,313,16:30:00,433,63,72.3,78.7,
7111,1571220,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Goldcrest Blvd - Black Creek Dr,-79.49298622276245,43.70520884987845,446445,20480.4,21611.6,17652.5,08:15:00,1299,17:00:00,1962,,,,
7112,1569152,ATR_SPEED_VOLUME,2013-09-17,2013-09-19,72,Benson Ave: Lane 1 W of Christie and S of Ellsworth - Rushton Rd,-79.42613474083011,43.67975389939545,14003754,2360.7,2360.7,,08:15:00,261,17:30:00,208,32.3,38.7,43.2,
7113,1571458,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave E to Chedington Pl,-79.38131000000001,43.7274,12675243,676.4,771.8,438,08:45:00,50,17:30:00,125,,,,
7114,1571444,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave E: Lawrence Bayview S Ramp - Lawrence Bayview N Ramp,-79.38178,43.72750500000001,443971,6614.7,7157.8,5257,08:30:00,654,17:00:00,679,,,,
7115,1571416,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave E: Bayview S / Lawrence W Ramp - Lawrence Bayview S Ramp,-79.38254,43.72763500000001,5307255,11760.9,12568.2,9742.5,08:15:00,1140,15:45:00,1033,,,,
7116,1571374,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Avenue Rd - Edgecombe Ave,-79.41618500000001,43.72214,9722678,13279.7,14322.8,10672,08:15:00,1210,17:45:00,1320,,,,
7117,1571360,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Rosewell Ave - Avenue Rd,-79.414905,43.722415000000005,444568,14402.7,15354.2,12024,08:00:00,1310,17:00:00,1199,,,,
7118,1571346,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Bathurst St - Glenmount Ave,-79.43139500000001,43.718875000000004,10223922,16709.4,17751.2,14105,08:30:00,1348,17:30:00,1453,,,,
7119,1571332,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Glen Rush Blvd - Bathurst St,-79.42823294242952,43.71961373468312,9694792,14600.9,15580.2,12152.5,08:00:00,1320,16:45:00,1217,,,,
7120,1571304,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Lawrence Allen Express N Ramp - Lawrence W / Allen Express S Ramp,-79.44436000000002,43.716075000000004,445316,20293.9,21455,17391,07:45:00,1426,16:15:00,1571,,,,
7121,1571290,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Marlee Ave - Blossomfield Dr,-79.44746500000001,43.71541500000001,10335558,16501,17349,14381,08:00:00,1121,16:00:00,1408,,,,
7122,1571276,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Lawrence E / Allen Express S Ramp - Marlee Ave,-79.446295,43.715665,11574919,22746.6,24006,19598,08:15:00,1777,15:45:00,1621,,,,
7123,1571262,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Caledonia Rd - Benton Rd,-79.46768,43.711245000000005,60046814,20086.6,21210.8,17276,08:15:00,1778,17:00:00,1559,,,,
7124,1569056,ATR_SPEED_VOLUME,2013-09-17,2013-09-19,72,Arlington Ave: Feel Good Lane - Humewood Gdns,-79.429325,43.682175,60033302,1880,1880,,08:00:00,247,17:00:00,138,29,34.9,39.5,
7125,1569074,ATR_SPEED_VOLUME,2013-09-17,2013-09-19,72,Arlington Ave: Earlsdale Ave - Lane S of Vaughan and W of Rushton,-79.43146847763319,43.687836964998034,14067386,988,988,,08:00:00,80,17:00:00,98,26.9,34.6,39.2,
7126,1569080,ATR_SPEED_VOLUME,2013-09-17,2013-09-19,72,Shanly St: Westmoreland Ave - Salem Ave,-79.43231500000002,43.663915,11165660,2068,2068,,08:00:00,137,17:30:00,201,30.8,37.3,40,
7127,1569140,ATR_SPEED_VOLUME,2013-09-17,2013-09-19,72,Benson Ave: Rushton Rd - Arlington Ave,-79.42760616622932,43.67947671216098,8006140,2393.7,2393.7,,08:00:00,258,17:00:00,224,32,38.8,43.1,
7128,1569826,ATR_VOLUME,2013-09-17,2013-09-19,72,Adelaide St W: Spadina Ave - Lane W of Spadina and S of Adelaide,-79.39586500000001,43.64668,14036064,14245.3,14245.3,,08:15:00,1233,17:00:00,819,,,,
7129,1571248,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Sage Ave - Caledonia Rd,-79.464915,43.71186,445885,17273.1,18452.6,14324.5,08:00:00,1055,16:15:00,1579,,,,
7130,1571234,ATR_VOLUME,2013-09-17,2013-09-23,168,Lawrence Ave W: Black Creek Dr - Brookhaven Dr,-79.49485000000001,43.70479,446469,11166.6,11992.2,9102.5,07:15:00,996,16:30:00,971,,,,
7131,1569814,ATR_VOLUME,2013-09-17,2013-09-19,72,Richmond St W: Mc Dougall Lane - Brant St,-79.398255,43.647560000000006,10223817,16915,16915,,08:30:00,1072,17:00:00,1612,,,,
